"EID","label","type","X","Y","status"
10085,"Deserted Creek","Creek",-126.5,49.733333,"RESCINDED"
10086,"Deserted Lake","Lake",-117.066667,51.35,"ADOPTED"
10087,"Deserted Lake","Lake",-126.5,49.766667,"ADOPTED"
10088,"Deserted River","River",-123.744444,50.091667,"ADOPTED"
10089,"Deserter Lake","Lake",-124.9,54.083333,"ADOPTED"
10090,"Deserters Canyon","Canyon",-124.95,56.933333,"ADOPTED"
10091,"Deserters Creek","Creek",-122.516667,52.8,"ADOPTED"
10092,"Deserters Creek","Creek",-124.983333,56.95,"ADOPTED"
10093,"Deserters Group","Islands",-127.483333,50.883333,"ADOPTED"
10094,"Deserters Island","Island",-127.466667,50.883333,"ADOPTED"
10095,"Deserters Peak","Peak",-124.9,56.966667,"ADOPTED"
10096,"Deserters Range","Range",-124.7,56.783333,"ADOPTED"
10097,"Desire Mountain","Mountain",-126.579722,52.183889,"ADOPTED"
10098,"Desmond Creek","Creek",-117.133333,49.85,"ADOPTED"
10099,"Desmond Lake","Lake",-120.616667,50.433333,"ADOPTED"
10100,"Desolation Creek","Creek",-114.8,49.033333,"ADOPTED"
10101,"Desolation Creek","Creek",-124.033333,48.416667,"ADOPTED"
10102,"Desolation Sound","Sound",-124.783333,50.116667,"ADOPTED"
10103,"Desolation Sound Marine Park","Provincial Marine Park",-124.7,50.2,"ADOPTED"
10104,"Desolation Sound Marine Recreation Area","Provincial Recreation Area",-124.733333,50.2,"RESCINDED"
10105,"Despair Pass","Pass",-120.916667,49.033333,"ADOPTED"
10106,"Despair Peak","Peak",-125.1,51.4,"ADOPTED"
10107,"Despair Point","Point",-129.983333,53.45,"ADOPTED"
10108,"Despard Cone","Cone",-126.633333,50.783333,"ADOPTED"
10109,"Despard Lake","Lake",-127.35,50.95,"ADOPTED"
10110,"Desperation Peak","Peak",-123.783333,51.066667,"ADOPTED"
10111,"Destell Pass","Pass",-130.633333,57.483333,"ADOPTED"
10112,"Dester Lake","Lake",-122.433333,52.2,"ADOPTED"
10113,"Dester Ridge","Ridge",-122.666667,51.933333,"ADOPTED"
10114,"Destilida Creek","Creek",-122.466667,54.85,"ADOPTED"
10115,"Destilida Lake","Lake",-122.516667,54.9,"ADOPTED"
10116,"Destiny Bay","Bay",-116.75,49.433333,"ADOPTED"
10117,"Destlay Lake","Lake",-124.233333,54.75,"ADOPTED"
10118,"Deszen Creek","Creek",-123.2,59.816667,"ADOPTED"
10119,"Detached Islet","Islet",-128.45,52.366667,"ADOPTED"
10120,"Detached Rock","Rock",-128.45,52.366667,"RESCINDED"
10121,"Detention Island","Island",-130.35,54.316667,"ADOPTED"
10122,"Determination Mountain","Mountain",-124.733333,51.333333,"ADOPTED"
10123,"Dethseda Creek","Creek",-122.933333,57.933333,"ADOPTED"
10124,"Detiaten Creek","Creek",-130.7,57.983333,"ADOPTED"
10125,"Detna Creek","Creek",-126,53.183333,"ADOPTED"
10126,"Detna Lake","Lake",-126.033333,53.116667,"ADOPTED"
10127,"Detni Creek","Creek",-126,56.033333,"ADOPTED"
10128,"Detour Creek","Creek",-122.766667,49.983333,"ADOPTED"
10129,"Detour Creek","Creek",-137.3,59.9,"ADOPTED"
10130,"Detour Ridge","Ridge",-122.783333,50,"ADOPTED"
10131,"Detwiller Point","Point",-123.616667,49.05,"ADOPTED"
10132,"Deuce Creek","Creek",-128.05,55.25,"ADOPTED"
10133,"Devastation Channel","Channel",-128.833333,53.666667,"ADOPTED"
10134,"Devastation Glacier","Glacier",-123.533333,50.606944,"ADOPTED"
10135,"Devastation Island","Island",-130.483333,54.316667,"ADOPTED"
10136,"Devastator Creek","Creek",-123.566667,50.566667,"ADOPTED"
10137,"Devastator Peak","Peak",-123.533333,50.6,"ADOPTED"
10138,"Develin Peak","Peak",-124.766667,58.3,"ADOPTED"
10139,"Devereux Creek","Creek",-125.583333,51.166667,"ADOPTED"
10140,"Devereux Lake","Lake",-125.6,51.233333,"ADOPTED"
10141,"Devereux Lake","Lake",-123.6,48.533333,"ADOPTED"
10142,"Devereux Peak","Peak",-124.733333,58.333333,"ADOPTED"
10143,"Mount Devereux","Mount",-125.483333,51.133333,"RESCINDED"
10144,"Deviation Peak","Peak",-123.783333,51.066667,"ADOPTED"
10145,"Devick Creek","Creek",-120.116667,50.933333,"ADOPTED"
10146,"Devick Lake","Lake",-120.066667,50.9,"ADOPTED"
10147,"Devil Creek","Creek",-118.583333,50.733333,"ADOPTED"
10148,"Devil Creek","Creek",-119.1,49.716667,"ADOPTED"
10149,"Devil Creek","Creek",-130.333333,56.983333,"ADOPTED"
10150,"Devil Lake","Lake",-130.316667,57.05,"ADOPTED"
10151,"Devil Lake","Lake",-121.466667,49.383333,"ADOPTED"
10152,"Devil's Horn","Peak",-116.686111,49.911111,"ADOPTED"
10153,"Deville Glacier","Glacier",-117.38,51.163333,"ADOPTED"
10154,"Deville Névé","N\u{00E9}v\u{00E9}",-117.366667,51.12,"ADOPTED"
10155,"Mount Deville","Mount",-116.7,51.383333,"ADOPTED"
10156,"Devils Canyon","Canyon",-121.683333,53.066667,"RESCINDED"
10157,"Devils Claw Mountain","Mountain",-128.4,56.9,"ADOPTED"
10158,"Devils Club Creek","Creek",-120.783333,51.983333,"ADOPTED"
10159,"Devils Club Creek","Creek",-131.644444,57.302778,"ADOPTED"
10160,"Devils Club Mountain","Mountain",-121.366667,53.25,"ADOPTED"
10161,"Devils Couch","Mountain",-117.65,49.833333,"ADOPTED"
10162,"Devils Creek","Creek",-117.033333,50.616667,"ADOPTED"
10163,"Devils Creek","Creek",-121.15,54.633333,"ADOPTED"
10164,"Devils Den Lake","Lake",-124.866667,49.25,"ADOPTED"
10165,"Devils Dome","Dome",-117.7,49.833333,"ADOPTED"
10166,"Devils Elbow","Elbow",-131.733333,57.55,"ADOPTED"
10167,"Devils Elbow","Elbow",-128.333333,54.85,"ADOPTED"
10168,"Devils Elbow Mountain","Mountain",-131.683333,57.5,"ADOPTED"
10169,"Devils Hole","Whirlpool",-125.2,50.4,"ADOPTED"
10170,"Devils Hole Lake","Lake",-117,49.183333,"ADOPTED"
10171,"Devils Island","Island",-129.383333,54.3,"ADOPTED"
10172,"Devils Lake","Lake",-121.466667,49.383333,"RESCINDED"
10173,"Devils Lake","Lake",-121.866667,50.4,"ADOPTED"
10174,"Devils Lake","Lake",-122.35,49.266667,"ADOPTED"
10175,"Devils Lake Creek","Creek",-121.666667,53.083333,"ADOPTED"
10176,"Devils Paw","Mountain",-133.833333,58.733333,"ADOPTED"
10177,"Devils Range","Range",-117.683333,49.833333,"ADOPTED"
10178,"Devils Spire","Spire",-117.65,49.833333,"ADOPTED"
10179,"Devils Thumb","Mountain",-132.366667,57.1,"ADOPTED"
10180,"The Devils Thumb","Peak",-125.25,53.6,"ADOPTED"
10181,"Devine","Locality",-122.483333,50.516667,"ADOPTED"
10182,"Devitt Creek","Creek",-114.916667,50.283333,"ADOPTED"
10183,"Devlin Bay","Bay",-129.583333,53.066667,"ADOPTED"
10184,"Devoe Creek","Creek",-120.983333,52.65,"ADOPTED"
10185,"Devon Lake","Lake",-129.733333,53.45,"ADOPTED"
10186,"Mount Devoy","Mount",-121.566667,49.316667,"ADOPTED"
10187,"Dewar Creek","Creek",-116.366667,49.7,"ADOPTED"
10188,"Dewar Lake","Lake",-121.866667,52.2,"ADOPTED"
10189,"Dewar Peak","Peak",-126.833333,56.716667,"ADOPTED"
10190,"Mount Dewar","Mount",-124.761111,56.041667,"ADOPTED"
10191,"Dewdney","Community",-122.2,49.166667,"ADOPTED"
10192,"Dewdney Creek","Creek",-121.25,49.466667,"ADOPTED"
10193,"Dewdney Flats","Flats",-123.544444,48.425,"ADOPTED"
10194,"Dewdney Island","Island",-129.616667,52.983333,"ADOPTED"
10195,"Dewdney Peak","Peak",-122.2,49.183333,"ADOPTED"
10196,"Mount Dewdney","Mount",-121.066667,49.283333,"ADOPTED"
10197,"Dewdney-Alouette Regional District","Regional District",-122.333333,49.5,"RESCINDED"
10198,"Dewdrop Lake","Lake",-122.466667,50.1,"ADOPTED"
10199,"Dewey","Post Office",-121.833333,54.083333,"RESCINDED"
10200,"Dewey","Railway Point",-121.716667,54.033333,"ADOPTED"
10201,"Dewey Lake","Lake",-120.433333,51.183333,"ADOPTED"
10202,"Dezaiko Range","Range",-121,54.166667,"ADOPTED"
10203,"Dia Lake","Lake",-125.2,55.366667,"ADOPTED"
10204,"Diableret Falls","Falls",-116.516667,51.583333,"ADOPTED"
10205,"Diableret Glacier","Glacier",-116.498333,51.58,"ADOPTED"
10206,"Mount Diablo","Mount",-117.666667,49.833333,"ADOPTED"
10207,"Diadem Lake","Lake",-124.05,50,"ADOPTED"
10208,"Diadem Mountain","Mountain",-124.066667,50,"ADOPTED"
10209,"Diadem Peak","Peak",-124.566667,51.25,"ADOPTED"
10210,"Diagonal Mountain","Mountain",-127.35,56.733333,"ADOPTED"
10211,"Diamond Bay","Bay",-125.216667,50.3,"ADOPTED"
10212,"Diamond Creek","Creek",-128.15,57.766667,"ADOPTED"
10213,"Diamond Glacier","Glacier",-123,49.835,"ADOPTED"
10214,"Diamond Head","Mountain",-123,49.816667,"ADOPTED"
10215,"Diamond Island","Island",-122.466667,52.633333,"ADOPTED"
10216,"Diamond Island","Island",-124.466667,53.983333,"ADOPTED"
10217,"Diamond Lagoon","Lagoon",-119.833333,52.116667,"ADOPTED"
10218,"Diamond Lake","Lake",-125.633333,51.283333,"ADOPTED"
10219,"Diamond Willow Creek","Creek",-119.838889,53.147222,"ADOPTED"
10220,"Diana Island","Island",-125.183333,48.85,"ADOPTED"
10221,"Diana Lake","Lake",-116.233333,50.9,"ADOPTED"
10222,"Diana Lake","Lake",-130.15,54.216667,"ADOPTED"
10223,"Diana Lake Park","Provincial Park",-130.166667,54.216667,"ADOPTED"
10224,"Diane Lake","Lake",-126.933333,50.266667,"ADOPTED"
10225,"Diavolo Creek","Creek",-122.75,49.983333,"ADOPTED"
10226,"Diavolo Glacier","Glacier",-122.796667,50.01,"ADOPTED"
10227,"Diavolo Peak","Peak",-122.816667,50,"ADOPTED"
10228,"Dibble Creek","Creek",-115.333333,49.566667,"ADOPTED"
10229,"Dibrell Bay","Bay",-132.966667,54.233333,"ADOPTED"
10230,"Dibuxante Point","Point",-123.716667,49.116667,"ADOPTED"
10231,"Dice Creek","Creek",-125.616667,51.166667,"ADOPTED"
10232,"Dicebox Island","Island",-125.333333,48.866667,"ADOPTED"
10233,"Dick Booth Creek","Creek",-127.5,50.683333,"ADOPTED"
10234,"Dick Creek","Creek",-123.233333,49.369444,"ADOPTED"
10235,"Dick Creek","Creek",-136.466667,59.65,"ADOPTED"
10236,"Dick Creek","Creek",-131.233333,56.566667,"ADOPTED"
10237,"Dick Island","Island",-124.466667,49.65,"ADOPTED"
10238,"Dick Lake","Lake",-124.569444,52.1625,"ADOPTED"
10239,"Dick Lake","Lake",-123.238889,49.370833,"ADOPTED"
10240,"Mount Dick","Mount",-124.166667,49.5,"ADOPTED"
10241,"Mount Dick","Mount",-131.25,56.583333,"ADOPTED"
10242,"Dickebusch Creek","Creek",-121.616667,55.55,"ADOPTED"
10243,"Dickens Point","Point",-130.116667,55.15,"ADOPTED"
10244,"Mount Dickens","Mount",-122.9,49.466667,"ADOPTED"
10245,"Dickenson Point","Point",-127.016667,50.616667,"ADOPTED"
10246,"Dickenson Rock","Rock",-127.566667,51,"ADOPTED"
10247,"Dickey Creek","Creek",-121.933333,50.733333,"ADOPTED"
10248,"Dickey Creek","Creek",-120.8,51.333333,"ADOPTED"
10249,"Mount Dickey","Mount",-118.1,51.116667,"ADOPTED"
10250,"Mount Dickie","Mount",-129.816667,55.983333,"ADOPTED"
10251,"Dickinson Lake","Lake",-118.172222,50.651944,"ADOPTED"
10252,"Dickinson Point","Point",-117.816667,50.7,"ADOPTED"
10253,"Dickinsons Point","Point",-124.766667,48.733333,"ADOPTED"
10254,"Dicks Iverson Creek","Creek",-128.15,56.966667,"ADOPTED"
10255,"Dickson Creek","Creek",-122.083333,49.283333,"ADOPTED"
10256,"Dickson Island","Island",-126.933333,50.833333,"ADOPTED"
10257,"Dickson Lake","Lake",-122.1,49.316667,"ADOPTED"
10258,"Dickson Lake","Lake",-125.083333,49.4,"ADOPTED"
10259,"Dickson Peak","Peak",-122.983333,50.9,"ADOPTED"
10260,"Dickson Point","Point",-125.6,50.5,"ADOPTED"
10261,"Dickson Range","Range",-123.116667,50.883333,"ADOPTED"
10262,"Dickson Shoal","Shoal",-125.7,50.416667,"ADOPTED"
10263,"Mount Dickson","Mount",-116.533333,49.383333,"ADOPTED"
10264,"Dictator Creek","Creek",-118.566667,49.966667,"ADOPTED"
10265,"Didche Creek","Creek",-123.3,55.2,"ADOPTED"
10266,"Didene Creek","Creek",-128.683333,57.266667,"ADOPTED"
10267,"Dieppe Mountain","Mountain",-125.483333,58.466667,"ADOPTED"
10268,"Dietrich Creek","Creek",-120.783333,52.116667,"ADOPTED"
10269,"Digby Island","Community",-130.383333,54.283333,"ADOPTED"
10270,"Digby Island","Island",-130.416667,54.283333,"ADOPTED"
10271,"Digby Point","Point",-123.201667,48.8075,"ADOPTED"
10272,"Digby Point","Point",-127.583333,51.083333,"ADOPTED"
10273,"Digby Rock","Rock",-129.033333,52.5,"ADOPTED"
10274,"Diggens Lake","Lake",-120.825,53.484722,"ADOPTED"
10275,"Diggings Creek","Creek",-120.683333,53.45,"ADOPTED"
10276,"Diggs Islet","Islet",-127.85,50.5,"ADOPTED"
10277,"Dil-Dil Plateau","Plateau",-123.166667,51.216667,"ADOPTED"
10278,"Dil-ma-sow IR 5","Indian Reserve",-128.966667,52.566667,"ADOPTED"
10279,"Dillabough Creek","Creek",-121.283333,52.383333,"ADOPTED"
10280,"Dillabough Lake","Lake",-121.816667,53.35,"ADOPTED"
10281,"Dillabough Lake","Lake",-121.25,52.433333,"ADOPTED"
10282,"Dillard Creek","Creek",-120.5,49.766667,"ADOPTED"
10283,"Dillon Bay","Bay",-129.5,53.216667,"ADOPTED"
10284,"Dillon Point","Point",-127.4,50.75,"ADOPTED"
10285,"Dillon Rock","Rock",-127.85,50.85,"ADOPTED"
10286,"Dilly Creek","Creek",-121.833333,59.85,"ADOPTED"
10287,"Dilman Creek","Creek",-121.866667,53.083333,"ADOPTED"
10288,"Mount Dilsworth","Mount",-130,56.133333,"RESCINDED"
10289,"Dilworth Creek","Creek",-119.433333,49.883333,"ADOPTED"
10290,"Mount Dilworth","Mount",-130,56.133333,"ADOPTED"
10291,"Mount Dilworth","Mount",-119.433333,49.9,"ADOPTED"
10292,"Dimetri Creek","Creek",-119.5,50.033333,"ADOPTED"
10293,"Dimple Lake","Lake",-124.116667,48.683333,"ADOPTED"
10294,"Dimple Point","Point",-130.166667,53.566667,"ADOPTED"
10295,"Dimsdale Creek","Creek",-120.433333,54.183333,"ADOPTED"
10296,"Dimsdale Lake","Lake",-120.466667,54.15,"ADOPTED"
10297,"Mount Dimsdale","Mount",-120.566667,54.016667,"ADOPTED"
10298,"Dimsey Point","Point",-127.733333,51.45,"ADOPTED"
10299,"Dina Lakes","Lakes",-123.308333,55.525,"ADOPTED"
10300,"Dinan Bay","Bay",-132.65,53.683333,"ADOPTED"
10301,"Dinan Creek","Creek",-132.683333,53.65,"ADOPTED"
10302,"Dine Point","Point",-126.866667,51.1,"ADOPTED"
10303,"Dingle Island","Island",-127.95,52.166667,"ADOPTED"
10304,"Mount Dingley","Mount",-115.433333,49.816667,"ADOPTED"
10305,"Dingman Bay","Bay",-124.047222,49.631944,"ADOPTED"
10306,"Dingwall Creek","Creek",-121.666667,51.883333,"ADOPTED"
10307,"Dingwall Lakes","Lakes",-121.75,51.85,"ADOPTED"
10308,"Dinkey Peak","Peak",-122.95,49.370833,"ADOPTED"
10309,"Dinner Bay","Bay",-123.316667,48.833333,"ADOPTED"
10310,"Dinner Creek","Creek",-121.166667,55.833333,"ADOPTED"
10311,"Dinner Islets","Islets",-125.816667,49.116667,"RESCINDED"
10312,"Dinner Point","Point",-123.333333,48.833333,"ADOPTED"
10313,"Dinner Point","Point",-126.5,50.633333,"ADOPTED"
10314,"Dinner Rock","Rock",-124.716667,49.95,"ADOPTED"
10315,"Dinosaur Lake","Reservoir",-122.15,55.951389,"ADOPTED"
10316,"Dinosaur Ridge","Ridge",-120,54.333333,"ADOPTED"
10317,"Dinsmore Creek","Creek",-118.35,49.533333,"ADOPTED"
10318,"Dinsmore Island","Island",-123.15,49.183333,"RESCINDED"
10319,"Dion Creek","Creek",-119.6,50.666667,"ADOPTED"
10320,"Dione Glacier","Glacier",-123.32,49.825,"ADOPTED"
10321,"Mount Dione","Mount",-123.333333,49.816667,"ADOPTED"
10322,"Dionisio Point","Point",-123.566667,49.016667,"ADOPTED"
10323,"Dionisio Point Park","Provincial Park",-123.572222,49.008333,"ADOPTED"
10324,"Diorite Creek","Creek",-115.666667,49.966667,"ADOPTED"
10325,"Diplock Island","Island",-125.116667,48.933333,"ADOPTED"
10326,"Dipper Creek","Creek",-123.383333,50.183333,"ADOPTED"
10327,"Dipper Lake","Lake",-116.033333,49.65,"ADOPTED"
10328,"Mount Dirom","Mount",-133.5,58.866667,"ADOPTED"
10329,"Dirst Creek","Creek",-132.216667,57.683333,"ADOPTED"
10330,"Dirty Creek","Creek",-122.333333,56.533333,"ADOPTED"
10331,"Disappointment Inlet","Inlet",-125.866667,49.2,"RESCINDED"
10332,"Disappointment Lake","Lake",-122.766667,49.55,"ADOPTED"
10333,"Disbrow Creek","Creek",-123.25,49.4,"ADOPTED"
10334,"Disc Lake","Lake",-122.65,49.483333,"ADOPTED"
10335,"Discord Glacier","Glacier",-123.758333,51.075,"ADOPTED"
10336,"Discovery","Locality",-133.55,59.6,"RESCINDED"
10337,"Discovery Creek","Creek",-128.233333,56.85,"ADOPTED"
10338,"Discovery Creek","Creek",-125.1,55.8,"ADOPTED"
10339,"Discovery Gulch","Gulch",-128.233333,56.85,"RESCINDED"
10340,"Discovery Hill","Hill",-119.827778,51.826389,"ADOPTED"
10341,"Discovery Island","Island",-123.233333,48.416667,"ADOPTED"
10342,"Discovery Island IR 3","Indian Reserve",-123.233333,48.433333,"ADOPTED"
10343,"Discovery Island Marine Park","Provincial Marine Park",-123.233333,48.416667,"ADOPTED"
10344,"Discovery Mountain","Mountain",-125.366667,50.333333,"ADOPTED"
10345,"Discovery Passage","Passage",-125.35,50.166667,"ADOPTED"
10346,"Discovery Point","Point",-126.55,49.583333,"ADOPTED"
10347,"Discovery Rock","Rock",-123.366667,48.416667,"ADOPTED"
10348,"Disdero Creek","Creek",-119.95,50.583333,"ADOPTED"
10349,"Disdero Lake","Lake",-120,50.583333,"ADOPTED"
10350,"Disella Lake","Lake",-132.016667,59.133333,"ADOPTED"
10351,"Disintegration Ridge","Ridge",-125.5,51.45,"ADOPTED"
10352,"Diskangieq Creek","Creek",-129.55,55.036667,"ADOPTED"
10353,"Dismal Glacier","Glacier",-117.928333,51.32,"ADOPTED"
10354,"Dispatch Islands","Islands",-117.816667,50.133333,"RESCINDED"
10355,"Disputed Lakes","Lakes",-121.016667,51.633333,"ADOPTED"
10356,"Mount Disraeli","Mount",-129.744444,56.075,"ADOPTED"
10357,"Distingué Mountain","Mountain",-128.283333,56.966667,"ADOPTED"
10358,"Mount Distingué","Mount",-128.283333,56.966667,"RESCINDED"
10359,"Ditmars Point","Point",-128.566667,52.733333,"ADOPTED"
10360,"Divan Creek","Creek",-120.8,52.15,"ADOPTED"
10361,"Divelbliss Creek","Creek",-130.416667,56.35,"ADOPTED"
10362,"Diver Bay","Bay",-123.366667,48.816667,"ADOPTED"
10363,"Diver Islet","Islet",-127.25,49.933333,"ADOPTED"
10364,"Diver Lake","Lake",-124.016667,49.2,"ADOPTED"
10365,"Diver Lake","Lake",-125.866667,55.683333,"ADOPTED"
10366,"Diver Peak","Peak",-125.833333,55.65,"ADOPTED"
10367,"Diver Point","Point",-128.35,52.316667,"ADOPTED"
10368,"Diver Rock","Rock",-128.35,52.316667,"ADOPTED"
10369,"Divergence Peak","Peak",-117.991667,52.5,"ADOPTED"
10370,"Divers Lake","Lake",-125.358333,49.733333,"ADOPTED"
10371,"Diversion Peak","Peak",-122.316667,50.1,"ADOPTED"
10372,"Diversion Reservoir","Reservoir",-123.966667,48.5,"ADOPTED"
10373,"Divi Creek","Creek",-129.35,56.183333,"ADOPTED"
10374,"Divide Creek","Creek",-117.333333,49.183333,"ADOPTED"
10375,"Divide Creek","Creek",-119.652778,51.670833,"ADOPTED"
10376,"Divide Lake","Lake",-129.966667,56.183333,"ADOPTED"
10377,"Divide Lake","Lake",-119.6,49.716667,"ADOPTED"
10378,"Dividend Mountain","Mountain",-119.866667,49.366667,"ADOPTED"
10379,"Division Lake","Lake",-125.683333,54.35,"ADOPTED"
10380,"Division Mountain","Mountain",-117.016667,51.891667,"ADOPTED"
10381,"Dix Lacs Mountain","Mountain",-120.316667,54,"ADOPTED"
10382,"Dixie Cove","Cove",-127.2,50.05,"ADOPTED"
10383,"Dixie Cove Marine Park","Provincial Marine Park",-127.2,50.05,"ADOPTED"
10384,"Dixie Cove Park","Provincial Marine Park",-127.2,50.041667,"RESCINDED"
10385,"Dixie Creek","Creek",-117.316667,50.116667,"ADOPTED"
10386,"Dixie Lake","Lake",-133.283333,59.316667,"ADOPTED"
10387,"Mount Dixie","Mount",-133.15,59.583333,"ADOPTED"
10388,"Dixlacs Mountain","Mountain",-120.316667,54,"RESCINDED"
10389,"Dixon Bay","Bay",-126.166667,49.4,"ADOPTED"
10390,"Dixon Creek","Creek",-119.166667,50.316667,"ADOPTED"
10391,"Dixon Creek","Creek",-117.916667,50.05,"ADOPTED"
10392,"Dixon Creek","Creek",-120.116667,51.2,"ADOPTED"
10393,"Dixon Entrance","Entrance",-132,54.416667,"ADOPTED"
10394,"Dixon Island","Island",-130.166667,53.566667,"ADOPTED"
10395,"Dixon Island","Island",-125.116667,48.85,"ADOPTED"
10396,"Dixon Lake","Lake",-119.166667,50.3,"ADOPTED"
10397,"Dixon Lake","Lake",-119.95,51.166667,"ADOPTED"
10398,"Dixon Lake","Lake",-121.516667,51.8,"ADOPTED"
10399,"Dixon Mountains","Mountains",-120,51.133333,"RESCINDED"
10400,"Dixon Point","Point",-126.15,49.4,"ADOPTED"
10401,"Dixon Ridge","Ridge",-120,51.133333,"ADOPTED"
10402,"Mount Dixon","Mount",-120.041667,51.154167,"RESCINDED"
10403,"Doan Creek","Creek",-123.816667,58.633333,"ADOPTED"
10404,"Dobbin Bay","Bay",-126.8,50.783333,"ADOPTED"
10405,"Dobbin Lake","Lake",-119.816667,49.983333,"ADOPTED"
10406,"Dobbs Islets","Islets",-129.161111,52.6,"ADOPTED"
10407,"Doben Island","Island",-129.75,55.466667,"ADOPTED"
10408,"Dobies","Station",-128.5,54.55,"RESCINDED"
10409,"Doc Creek","Creek",-127.666667,51.95,"ADOPTED"
10410,"Doc English Gulch","Gulch",-122.3,51.916667,"ADOPTED"
10411,"Doc English Lakes","Lakes",-122.383333,51.95,"ADOPTED"
10412,"Dochsupple IR 3","Indian Reserve",-125.05,48.883333,"ADOPTED"
10413,"Dock Creek","Creek",-115.016667,49.55,"ADOPTED"
10414,"Dock Island","Island",-123.35,48.666667,"ADOPTED"
10415,"Dock Point","Point",-123.583333,48.883333,"ADOPTED"
10416,"Dockerill Lake","Lake",-120.9,51.55,"ADOPTED"
10417,"Mount Docking","Mount",-115.733333,50.75,"ADOPTED"
10418,"Dockrill Creek","Creek",-126.833333,54.466667,"ADOPTED"
10419,"Dockrill Point","Point",-122.866667,49.3,"ADOPTED"
10420,"Dockyard Islet","Islet",-127.866667,50.5,"ADOPTED"
10421,"Docs Creek","Creek",-123.05,54.216667,"ADOPTED"
10422,"Docs Lake","Lake",-123.266667,54.233333,"ADOPTED"
10423,"Doctor Bay","Bay",-124.816667,50.25,"ADOPTED"
10424,"Doctor Creek","Creek",-116.033333,50.133333,"ADOPTED"
10425,"Doctor Islets","Islets",-126.283333,50.65,"ADOPTED"
10426,"Doctor Peak","Peak",-116.2,50.05,"ADOPTED"
10427,"Doctors Bay","Bay",-121.983333,49.65,"ADOPTED"
10428,"Doctors Creek","Creek",-122,49.666667,"ADOPTED"
10429,"Doctors Island","Island",-121.983333,49.65,"ADOPTED"
10430,"Doctors Lake","Lake",-122.183333,52.016667,"ADOPTED"
10431,"Doctors Point","Point",-121.983333,49.65,"ADOPTED"
10432,"Dodd Creek","Creek",-123,53.766667,"ADOPTED"
10433,"Dodd Creek","Creek",-116.529167,49.1,"RESCINDED"
10434,"Dodd Island","Island",-125.333333,48.916667,"ADOPTED"
10435,"Dodd Islets","Islets",-128.433333,52.516667,"ADOPTED"
10436,"Dodd Lake","Lake",-124.3,49.966667,"ADOPTED"
10437,"Dodd Narrows","Narrows",-123.816667,49.133333,"ADOPTED"
10438,"Dodd Passage","Passage",-130.45,54.566667,"ADOPTED"
10439,"Dodd Rock","Rock",-130.466667,54.516667,"ADOPTED"
10440,"Dodds Creek","Creek",-123.280556,49.3625,"ADOPTED"
10441,"Dodds Creek","Creek",-116.529167,49.1,"ADOPTED"
10442,"Dodds Domes","Domes",-125.241667,52.752778,"ADOPTED"
10443,"Dodds Lake","Lake",-120.666667,49.883333,"ADOPTED"
10444,"Mount Dodds","Mount",-123.666667,50.883333,"ADOPTED"
10445,"Dodge Cove","Cove",-130.383333,54.283333,"ADOPTED"
10446,"Dodge Creek","Creek",-116.616667,49,"ADOPTED"
10447,"Dodge Island","Island",-130.383333,54.283333,"ADOPTED"
10448,"Dodge Point","Point",-131.483333,52.733333,"ADOPTED"
10449,"Mount Dodge","Mount",-130.033333,54.066667,"ADOPTED"
10450,"Dodger Channel","Channel",-125.2,48.85,"ADOPTED"
10451,"Dodger Cove","Cove",-125.2,48.85,"RESCINDED"
10452,"Dodjatin Creek","Creek",-131.283333,57.866667,"ADOPTED"
